Price,High,Low,Open,Date,Volumefrom,Volumeto
0.3774,0.3916,0.3685,0.387,2017-09-30,835499.05,315317.34
0.3704,0.3969,0.356,0.3821,2017-09-29,1326966.56,491508.41
0.3842,0.4027,0.3531,0.3914,2017-09-28,1830167.4,703150.32
0.3929,0.4149,0.3604,0.3733,2017-09-27,2067538.62,812335.92
0.345,0.3653,0.3146,0.3164,2017-09-26,3051217.6,1052670.07
0.3197,0.3242,0.309,0.3149,2017-09-25,1069498.73,341918.74
0.2937,0.3068,0.2885,0.298,2017-09-24,745353.7,218910.38
0.3078,0.3169,0.2942,0.3119,2017-09-23,1322432.34,407044.67
0.2965,0.3034,0.2723,0.2754,2017-09-22,1162775.84,344763.04
0.2766,0.3487,0.2724,0.3281,2017-09-21,2238804.93,619253.44
0.3522,0.3835,0.3263,0.3524,2017-09-20,2594076.96,913633.91
0.3548,0.397,0.3518,0.3783,2017-09-19,1819557.2,645578.89
0.3969,0.433,0.361,0.3612,2017-09-18,4002391.26,1588549.09
0.325,0.3409,0.2715,0.2891,2017-09-17,3325055.72,1080643.11
0.2898,0.3085,0.2632,0.3055,2017-09-16,1747654.44,506470.26
0.3067,0.3423,0.2491,0.3113,2017-09-15,3003351.77,921127.99
0.2718,0.3473,0.2718,0.2982,2017-09-14,3701605.27,1006096.31
0.3558,0.4308,0.3255,0.4037,2017-09-13,3867133.02,1375925.93
0.4338,0.4733,0.3063,0.3081,2017-09-12,9374237.65,4066544.29
0.3125,0.3236,0.2989,0.307,2017-09-11,1298395.95,405748.73
0.3091,0.3379,0.305,0.3289,2017-09-10,1644318.7,508258.91
0.3358,0.3723,0.3216,0.3723,2017-09-09,1514362.5,508522.93
0.3715,0.4186,0.3381,0.4129,2017-09-08,2301293.92,854930.69
0.4424,0.4779,0.4196,0.439,2017-09-07,1234407.42,546101.84
0.4374,0.491,0.395,0.4398,2017-09-06,1909790.05,835342.17
0.4198,0.4387,0.3799,0.4289,2017-09-05,1009156.68,423643.97
0.4151,0.5334,0.3676,0.5334,2017-09-04,1648954.51,684481.02
0.5766,0.6098,0.5471,0.596,2017-09-03,766926.33,442209.72
0.5909,0.6641,0.5626,0.5941,2017-09-02,1405359.35,830426.84
0.6393,0.6644,0.6064,0.6546,2017-09-01,1223573.48,782230.53
