Price,High,Low,Open,Date,Volumefrom,Volumeto
12.39,12.85,8.82,8.97,2017-04-05,4955100.38,52482355.35
8.97,9.48,8.19,8.57,2017-04-04,2404345.59,21289275.38
8.57,9.27,7.48,8.22,2017-04-03,2568365.73,22252992.96
8.22,8.56,7.04,7.48,2017-04-02,2693165.21,21416364.68
7.48,7.61,6.47,7.1,2017-04-01,1588556.39,11297597.19
7.1,7.81,5.89,7.5,2017-03-31,3151250.45,21628256.82
7.5,8.23,4.29,4.32,2017-03-30,6210643.03,41126154.92
4.32,4.41,4.14,4.2,2017-03-29,252804.25,1075702.67
4.2,4.33,4.08,4.1,2017-03-28,150308.21,630059.44
4.1,4.2,4.06,4.1,2017-03-27,197973.89,818822.75
4.1,4.19,4.04,4.13,2017-03-26,148428.28,605827.77
4.13,4.28,4.01,4.18,2017-03-25,345085.76,1412989.59
4.18,4.37,3.98,4.02,2017-03-24,602115.7,2497555.53
